Authors,Link
"Xie M., Pham H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544366138&doi=10.1016%2fj.ress.2004.04.001&partnerID=40&md5=bb9986f6964969a8eb82a4defee9735e"
"Li W., Pai S., Kwok M., Sun J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442265487&doi=10.1109%2fTPWRS.2003.821441&partnerID=40&md5=a3be352821d2df6ffec42c7f90e88f77"
"Feiveson A.H., Kulkarni P.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034322186&doi=10.1080%2f00401706.2000.10485706&partnerID=40&md5=7d753597c70d5c95ccf9b613eed13c69"
"Li W., Vaahedi E., Mansour Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032641692&doi=10.1109%2f61.772337&partnerID=40&md5=c97dabdb7004bae1c651ac4c1a1ce7cf"
"Pham H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032752987&doi=10.1016%2fS0951-8320%2898%2900006-4&partnerID=40&md5=bda9573ed55f3b77b215d87f0ccf695b"
"Baskin E.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032042723&doi=10.1016%2fS0026-2714%2897%2900229-1&partnerID=40&md5=c89bc81ce3e70639066b27190b323ded"
"Nordmann L., Pham H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031190050&doi=10.1109%2f3468.594919&partnerID=40&md5=eb922f109843f674ee01e55d3a53dec7"
"Noore A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031206623&doi=10.1016%2fS0026-2714%2896%2900014-5&partnerID=40&md5=cd20a6b20a4b7625cdca9d7381f0bd7c"
"Biernat J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029219762&doi=10.1016%2f0951-8320%2894%2900072-V&partnerID=40&md5=26d815a05b7c0dcba39afbbc1eaf4278"
"Maciejewski H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029342612&doi=10.1016%2f0026-2714%2895%2990863-L&partnerID=40&md5=f546b1d86209ef3b6fed92476972bb8a"
"Biernat J., Biernat J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028447186&doi=10.1109%2f24.295008&partnerID=40&md5=62493dfcf0e4901f7347ba4bdf00d356"
